_type;_tags_wheelchair;_tags_website;_tags_toilets:wheelchair;_tags_smoking;_tags_shop;_tags_phone;_tags_payment:credit_cards;_tags_payment:cash;_tags_opening_hours;_tags_office;_tags_name;_tags_designation;_tags_building:levels;_tags_building;_tags_addr:street;_tags_addr:state;_tags_addr:housenumber;_tags_addr:housename;_tags_addr:district;_tags_addr:country;_tags_addr:city;_nodes;_lon;_lat;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;;;;;;;;;;;;;warehouse;Carlos Bischoff;Región de Los Ríos;;;Valdivia;CL;Valdivia;[5280403255, 5280403256, 9315877342, 9315877341, 5280403257, 5280403258, 5280403255];;;546413461;-73.22467739098005;-39.8318820518007;[{'lat': -39.8318504, 'lon': -73.2247472}, {'lat': -39.8318465, 'lon': -73.2245922}, {'lat': -39.8318762, 'lon': -73.224591}, {'lat': -39.8318771, 'lon': -73.224626}, {'lat': -39.8319186, 'lon': -73.2246242}, {'lat': -39.8319217, 'lon': -73.2247441}, {'lat': -39.8318504, 'lon': -73.2247472}];-73.2247472;-39.8319217;-73.224591;-39.8318465
way;;;;;;;;;;;Madel;;;warehouse;Koening;Región de Los Ríos;2195;;Valdivia;CL;Valdivia;[5280486921, 5280486922, 5280486923, 5280486924, 5280486921];;;546419666;-73.22508672108874;-39.82946734739264;[{'lat': -39.8294287, 'lon': -73.2251523}, {'lat': -39.8294843, 'lon': -73.2251663}, {'lat': -39.829506, 'lon': -73.2250212}, {'lat': -39.8294504, 'lon': -73.2250071}, {'lat': -39.8294287, 'lon': -73.2251523}];-73.2251663;-39.829506;-73.2250071;-39.8294287
way;;;;;;;;;;;Norte Grande;;;warehouse;;;;;;;;[5280575238, 5280575239, 5280575240, 5280575241, 5280575238];;;546425963;-73.21975289883825;-39.80696968294999;[{'lat': -39.8068828, 'lon': -73.2197591}, {'lat': -39.8069353, 'lon': -73.2196488}, {'lat': -39.8070566, 'lon': -73.2197467}, {'lat': -39.807004, 'lon': -73.219857}, {'lat': -39.8068828, 'lon': -73.2197591}];-73.219857;-39.8070566;-73.2196488;-39.8068828
way;;;;;;;;;;;Caja vecina;;;warehouse;Bombero Hernández;Región de Los Ríos;327;;Valdivia;CL;Valdivia;[5280688304, 5280688305, 5280688306, 5280688307, 5280688304];;;546432789;-73.22238323251031;-39.81040245503864;[{'lat': -39.8103198, 'lon': -73.2223967}, {'lat': -39.8104343, 'lon': -73.2224834}, {'lat': -39.8104851, 'lon': -73.2223697}, {'lat': -39.8103706, 'lon': -73.2222831}, {'lat': -39.8103198, 'lon': -73.2223967}];-73.2224834;-39.8104851;-73.2222831;-39.8103198
way;;;;;;;;;;;Rotisería La Pitufa;;;warehouse;Sedeño;Región de Los Ríos;329;;Valdivia;CL;Valdivia;[5280688308, 5280688309, 5280688310, 5280688311, 5280688308];;;546432790;-73.22256791850943;-39.81030286380469;[{'lat': -39.8102186, 'lon': -73.2225759}, {'lat': -39.8103235, 'lon': -73.2226746}, {'lat': -39.8103871, 'lon': -73.22256}, {'lat': -39.8102823, 'lon': -73.2224612}, {'lat': -39.8102186, 'lon': -73.2225759}];-73.2226746;-39.8103871;-73.2224612;-39.8102186
way;;;;;;;;;Mo-Su 10:00-23:00;;Almacén Fluvial;;;warehouse;Avenida Arturo Prat;;;;;;Valdivia;[7229044473, 7229044477, 7229044478, 7229044474, 7229044473];;;774867580;-73.24625526430604;-39.809485886921706;[{'lat': -39.8094941, 'lon': -73.2460966}, {'lat': -39.809433, 'lon': -73.2463921}, {'lat': -39.8094776, 'lon': -73.246414}, {'lat': -39.8095388, 'lon': -73.2461186}, {'lat': -39.8094941, 'lon': -73.2460966}];-73.246414;-39.8095388;-73.2460966;-39.809433
way;;;;;;;;;;;Provisiones Fehrman;;2;warehouse;General Baquedano;Región de Los Ríos;;;Valdivia;CL;Valdivia;[7256484247, 7256484248, 7256484249, 7256484250, 7256484247];;;777582168;-73.24513915;-39.8230624;[{'lat': -39.8230169, 'lon': -73.2451982}, {'lat': -39.8230088, 'lon': -73.2450931}, {'lat': -39.8231079, 'lon': -73.2450801}, {'lat': -39.823116, 'lon': -73.2451852}, {'lat': -39.8230169, 'lon': -73.2451982}];-73.2451982;-39.823116;-73.2450801;-39.8230088
way;;;;;;;;;;;Ordenes;;;warehouse;Errázuriz;Región de Los Ríos;;;Valdivia;CL;Valdivia;[8070166909, 8070166910, 8070166911, 8070166912, 8070166913, 8070166914, 8070166915, 8070166909];;;865793924;-73.22858927690139;-39.82455690041689;[{'lat': -39.8245182, 'lon': -73.2285274}, {'lat': -39.824573, 'lon': -73.2284541}, {'lat': -39.8246378, 'lon': -73.2285363}, {'lat': -39.8246378, 'lon': -73.2285661}, {'lat': -39.8245188, 'lon': -73.2287252}, {'lat': -39.824466, 'lon': -73.2286582}, {'lat': -39.8245417, 'lon': -73.2285571}, {'lat': -39.8245182, 'lon': -73.2285274}];-73.2287252;-39.8246378;-73.2284541;-39.824466
way;;;;;;;;;;;Francia Ltda.;;2;warehouse;General Baquedano;;1174;;;;Valdivia;[9615150124, 9615150127, 9615150128, 9615150129, 9615150130, 9615150131, 9615150125, 9615150124];;;1045118320;-73.23081614593016;-39.82312530459574;[{'lat': -39.8230859, 'lon': -73.2308879}, {'lat': -39.8230672, 'lon': -73.230743}, {'lat': -39.8231261, 'lon': -73.2307301}, {'lat': -39.8231351, 'lon': -73.2307995}, {'lat': -39.8231881, 'lon': -73.2307879}, {'lat': -39.8231979, 'lon': -73.2308633}, {'lat': -39.8231805, 'lon': -73.2308671}, {'lat': -39.8230859, 'lon': -73.2308879}];-73.2308879;-39.8231979;-73.2307301;-39.8230672
way;;;;no;mall;;;;;;Mall Paseo Valdivia;;;retail;Avenida Ramón Picarte;;442;;;;Valdivia;[5200168233, 5200168227, 5200168264, 5200168243, 12015267865, 5200168233];;;536916399;-73.24352901421328;-39.81385261496032;[{'lat': -39.813352, 'lon': -73.2437281}, {'lat': -39.8134404, 'lon': -73.2430862}, {'lat': -39.8143565, 'lon': -73.2433001}, {'lat': -39.8142639, 'lon': -73.2439723}, {'lat': -39.8133837, 'lon': -73.2437666}, {'lat': -39.813352, 'lon': -73.2437281}];-73.2439723;-39.8143565;-73.2430862;-39.813352
way;;;;;;;;;;;;;;retail;Gabriela Mistral;;;;;;Valdivia;[9762757990, 9762757991, 9762758006, 9762757992, 9762757993, 9762757994, 9762757995, 9762757996, 9762757997, 9762757998, 9762757999, 9762758000, 9762758001, 11620341082, 11620341083, 9762758002, 9762757990];;;1062725368;-73.21681135388833;-39.842409340297394;[{'lat': -39.842377, 'lon': -73.2170442}, {'lat': -39.8422969, 'lon': -73.21653}, {'lat': -39.8423167, 'lon': -73.2165241}, {'lat': -39.8424027, 'lon': -73.216502}, {'lat': -39.8424353, 'lon': -73.2167184}, {'lat': -39.8424651, 'lon': -73.2167108}, {'lat': -39.8424733, 'lon': -73.2167655}, {'lat': -39.8424419, 'lon': -73.2167735}, {'lat': -39.8424479, 'lon': -73.2168139}, {'lat': -39.8424708, 'lon': -73.2168081}, {'lat': -39.8424764, 'lon': -73.2168454}, {'lat': -39.8425025, 'lon': -73.2168388}, {'lat': -39.8425344, 'lon': -73.2170655}, {'lat': -39.842486, 'lon': -73.2170785}, {'lat': -39.8424807, 'lon': -73.2170488}, {'lat': -39.842402, 'lon': -73.2170691}, {'lat': -39.842377, 'lon': -73.2170442}];-73.2170785;-39.8425344;-73.216502;-39.8422969
way;;;;;;;;;;;;;2;retail;Valle Hondo;;;;;;Valdivia;[11628458700, 11628458701, 11628458702, 11628458703, 11628458704, 11628458705, 11647203624, 11628458700];;;1250966787;-73.21651528295001;-39.83680501919844;[{'lat': -39.8369703, 'lon': -73.2163864}, {'lat': -39.8369079, 'lon': -73.2163019}, {'lat': -39.8366446, 'lon': -73.2166315}, {'lat': -39.8367223, 'lon': -73.2167367}, {'lat': -39.8367582, 'lon': -73.2166917}, {'lat': -39.836743, 'lon': -73.2166711}, {'lat': -39.8369692, 'lon': -73.2163877}, {'lat': -39.8369703, 'lon': -73.2163864}];-73.2167367;-39.8369703;-73.2163019;-39.8366446
